calendar_years,acara_sml_id,acara_sml_school_name,suburb,address,post_code,state,school_sector_code_desc,school_type_code_desc,year_range,total_enrollments,fte_total_enrollments,total_female_enrollments,total_male_enrollments,campus_type_code,school_url,latitude,longitude,street_lat,street_lon,geo_formatted_address,geo_suburb,geo_reliability,geo_supplier,atlas_suburb_id
2013,40098,Devonport High School,DEVONPORT,91 BEST STREET,7310,TAS,G,Secondary, 7-10,614,613.1,313,301,G,http://www.devonporthigh.tased.edu.au/Untitled-1.html,-41.177319,146.351172,-41.177115,146.3512,"91 BEST ST, DEVONPORT, TAS 7310",DEVONPORT,2,Sensis,
2013,40099,Sacred Heart Catholic School,LAUNCESTON,227 YORK STREET,7250,TAS,C,Primary," U, Prep-6",394,394,195,199,G,http://www.sacredheartl.tas.edu.au,-41.443156,147.133023,-41.442448,147.132666,"227 YORK ST, LAUNCESTON, TAS 7250",LAUNCESTON,2,Sensis,
2013,40100,Albuera Street Primary School,HOBART,ALBUERA STREET,7000,TAS,G,Primary, K-6,248,232.2,112,136,G,http://www.albuerastreet.tased.edu.au/,-42.891233,147.32586,-42.891233,147.32586,"Albuera Street Primary School, 10A Albuera Street, Battery Point TAS 7004, Australia",BATTERY POINT,3,Google,
2013,40101,Campbell Street Primary School,HOBART,231 CAMPBELL STREET,7000,TAS,G,Primary, K-6,252,236.4,121,131,G,https://education.tas.edu.au/campbellstreetprimary/,-42.872662,147.322586,-42.872976,147.321791,"231 CAMPBELL ST, NORTH HOBART, TAS 7000",NORTH HOBART,2,Sensis,
2013,40102,Goulburn Street Primary School,WEST HOBART,FOREST ROAD,7000,TAS,G,Primary, K-6,205,190.2,99,106,G,http://education.tas.edu.au/goulburnstreetprimary/Pages/Home.aspx,-42.887888,147.3178265,-42.887888,147.3178265,"Goulburn Street Primary School, West Hobart TAS 7000, Australia",WEST HOBART,3,Google,
2013,40103,Lansdowne Crescent Primary School,WEST HOBART,GOURLAY STREET,7000,TAS,G,Primary, K-6,395,376.2,187,208,G,http://education.tas.edu.au/lansdownecrescentprimary/default.aspx,-42.881883,147.309218,-42.881883,147.309218,"Lansdowne Crescent Primary School, Gourlay Street, West Hobart TAS 7000, Australia",WEST HOBART,3,Google,
2013,40104,Mount Stuart Primary School,MOUNT STUART,106 GILLON CRESCENT,7000,TAS,G,Primary, K-6,378,358.8,179,199,G,http://education.tas.edu.au/mountstuartprimary/Pages/default.aspx,-42.875102,147.299078,-42.874403,147.299333,"106 GILLON CR, MT STUART, TAS 7000",MT STUART,2,Sensis,
2013,40105,South Hobart Primary School,SOUTH HOBART,59 ANGLESEA STREET,7004,TAS,G,Primary, K-6,316,291,134,182,G,https://education.tas.edu.au/southhobartprimary/,-42.892559,147.310811,-42.893255,147.310276,"59 ANGLESEA ST, SOUTH HOBART, TAS 7004",SOUTH HOBART,2,Sensis,
2013,40106,Princes Street Primary School,SANDY BAY,RANDALL STREET,7005,TAS,G,Primary, K-6,355,334.6,160,195,G,http://education.tas.edu.au/princesstreetprimary/Pages/Home.aspx,-42.8991833,147.3185465,-42.8991833,147.3185465,"Princes Street Primary School, Princes Street, Sandy Bay TAS 7005, Australia",SANDY BAY,3,Google,
2013,40107,Waimea Heights Primary School,SANDY BAY,12 BALFOUR COURT,7005,TAS,G,Primary, K-6,296,280,125,171,G,http://www.schools.education.tas.gov.au/waimeaheights/default.aspx,-42.909613,147.336272,-42.909063,147.336302,"12 BALFOUR CT, SANDY BAY, TAS 7005",SANDY BAY,2,Sensis,
2013,40108,Taroona Primary School,TAROONA,104 CHANNEL HIGHWAY,7053,TAS,G,Primary, K-6,349,332.4,156,193,G,http://education.tas.edu.au/taroonaprimary,-42.94308,147.354917,-42.942376,147.352492,"104 CHANNEL HWY, TAROONA, TAS 7053",TAROONA,2,Sensis,
2013,40109,Mount Nelson Primary School,MOUNT NELSON,388 NELSON ROAD,7007,TAS,G,Primary, K-6,150,140.9,86,64,G,https://education.tas.edu.au/mountnelsonprimary/Pages/Home.aspx,-42.912893,147.322371,-42.912341,147.323032,"388 NELSON RD, MT NELSON, TAS 7007",MT NELSON,2,Sensis,
2013,40110,Lenah Valley Primary School,LENAH VALLEY,11 CREEK ROAD,7008,TAS,G,Primary, K-6,460,435.6,222,238,G,http://www.schools.education.tas.gov.au/lenahvalley/default.aspx,-42.861272,147.290481,-42.861038,147.289265,"11 CREEK RD, LENAH VALLEY, TAS 7008",LENAH VALLEY,2,Sensis,
2013,40111,New Town High School,NEW TOWN,6 MIDWOOD STREET,7008,TAS,G,Secondary, 7-10,749,747.2,0.0,749,G,http://www.schools.education.tas.gov.au/newtownhigh/default.aspx,-42.850937,147.302636,-42.851826,147.302342,"6 MIDWOOD ST, NEW TOWN, TAS 7008",NEW TOWN,2,Sensis,
2013,40112,New Town Primary School,NEW TOWN,FORSTER STREET,7008,TAS,G,Primary, K-6,330,311.2,152,178,G,http://www.newtownprimary.tased.edu.au,-42.8576041,147.300554,-42.8576041,147.300554,"New Town Primary School, 36 Forster Street, New Town TAS 7008, Australia",NEW TOWN,3,Google,
2013,40113,Bowen Road Primary School,MOONAH,35 BOWEN ROAD,7009,TAS,G,Primary, K-6,263,249.2,135,128,G,http://www.bowen.road.tased.edu.au,-42.847366,147.307633,-42.84724,147.30653,"35 BOWEN RD, MOONAH, TAS 7009",MOONAH,2,Sensis,
2013,40114,Goodwood Primary School,MOONAH,ELMSLEIGH ROAD,7009,TAS,G,Primary, K-6,109,104.2,51,58,G,http://education.tas.edu.au/goodwoodprimary/Pages/Home.aspx,-42.838692,147.296033,-42.838692,147.296033,"Moonah Primary School, Derwent Park TAS 7009, Australia",DERWENT PARK,3,Google,
2013,40115,Moonah Primary School,MOONAH,42 DERWENT PARK ROAD,7009,TAS,G,Primary, K-6,263,249,135,128,G,http://education.tas.edu.au/moonahprimary/default.aspx,-42.838388,147.297759,-42.838657,147.297773,"42 DERWENT PARK RD, DERWENT PARK, TAS 7009",DERWENT PARK,2,Sensis,
2013,40116,Springfield Gardens Primary School,WEST MOONAH,62 ASHBOURNE GROVE,7009,TAS,G,Primary, K-6,299,283,146,153,G,http://education.tas.edu.au/springfieldgardensprimary/Pages/Home.aspx,-42.847703,147.276035,-42.846908,147.276458,"62 ASHBOURNE GR, WEST MOONAH, TAS 7009",WEST MOONAH,2,Sensis,
2013,40119,Rosetta Primary School,ROSETTA,RIVERVIEW PARADE,7010,TAS,G,Primary, K-6,363,345,196,167,G,http://education.tas.edu.au/rosettaprimary,-42.8220222,147.2575798,-42.8220222,147.2575798,"Rosetta Primary School, Marys Hope Road, Rosetta TAS 7010, Australia",ROSETTA,3,Google,
2013,40123,Collinsvale Primary School,COLLINSVALE,508 COLLINSVALE ROAD,7012,TAS,G,Primary, K-6,52,47.6,24,28,G,http://education.tas.edu.au/collinsvaleprimary,-42.836728,147.198383,-42.836869,147.198965,"508 COLLINSVALE RD, COLLINSVALE, TAS 7012",COLLINSVALE,2,Sensis,
2013,40125,Lindisfarne North Primary School,LINDISFARNE,30 RAMINEA ROAD,7015,TAS,G,Primary, K-6,293,277.8,150,143,G,https://education.tas.edu.au/LindisfarneNorthPrimary/,-42.843877,147.354499,-42.84445,147.354891,"30 RAMINEA RD, LINDISFARNE, TAS 7015",LINDISFARNE,2,Sensis,
2013,40126,Lindisfarne Primary School,LINDISFARNE,LOATTA ROAD,7015,TAS,G,Primary, K-6,357,333.1,151,206,G,http://education.tas.edu.au/lindisfarneprimary/Pages/Home.aspx,-42.8513968,147.3611941,-42.8513968,147.3611941,"Lindisfarne Primary School, Lindisfarne TAS 7015, Australia",LINDISFARNE,3,Google,
2013,40127,Risdon Vale Primary School,RISDON VALE,HEATHER ROAD,7016,TAS,G,Primary, K-6,169,159.8,72,97,G,http://education.tas.edu.au/risdonvaleprimary/Pages/Home.aspx,-42.812603,147.353296,-42.812603,147.353296,"Risdon Vale Primary School, 2 Heather Road, Risdon Vale TAS 7016, Australia",RISDON VALE,3,Google,
2013,40128,Bellerive Primary School,BELLERIVE,20 LESLIE STREET,7018,TAS,G,Primary, K-6,373,345.4,179,194,G,http://www.bellerive.tased.edu.au/,-42.873136,147.37331,-42.873304,147.373259,"20 LESLIE ST, BELLERIVE, TAS 7018",BELLERIVE,2,Sensis,
2013,40129,Clarence High School,BELLERIVE,WENTWORTH STREET,7018,TAS,G,Secondary, 7-10,493,493,234,259,G,http://education.tas.edu.au/clarencehigh/,-42.8786768,147.3880015,-42.8786768,147.3880015,"Clarence High School, Bellerive TAS 7018, Australia",BELLERIVE,3,Google,
2013,40130,Howrah Primary School,HOWRAH,HOWRAH ROAD,7018,TAS,G,Primary, K-6,572,536.8,258,314,G,http://www.howrahprimary.org.au/,-42.881974,147.401936,-42.881974,147.401936,"Howrah Primary School, Howrah TAS 7018, Australia",HOWRAH,3,Google,
2013,40131,Montagu Bay Primary School,MONTAGU BAY,10 CONARA ROAD,7018,TAS,G,Primary, K-6,318,301.1,160,158,G,http://www.montagubay.tased.edu.au/,-42.864534,147.352329,-42.863648,147.352744,"10 CONARA RD, MONTAGU BAY, TAS 7018",MONTAGU BAY,2,Sensis,
2013,40132,Warrane Primary School,WARRANE,213 CAMBRIDGE ROAD,7018,TAS,G,Primary, K-6,175,161.8,88,87,G,https://education.tas.edu.au/warraneprimary,-42.861225,147.382621,-42.859956,147.382189,"213 CAMBRIDGE RD, WARRANE, TAS 7018",WARRANE,2,Sensis,
2013,40133,Clarendon Vale Primary School,CLARENDON VALE,MOCKRIDGE ROAD,7019,TAS,G,Primary, K-6,107,98.6,55,52,G,https://education.tas.edu.au/clarendonvaleprimary,-42.886303,147.444731,-42.886303,147.444731,"14 Mockridge Rd, Clarendon Vale TAS 7019, Australia",CLARENDON VALE,3,Google,
2013,40134,Rokeby Primary School,ROKEBY,BURTONIA STREET,7019,TAS,G,Primary, K-6,244,231.6,115,129,G,http://education.tas.edu.au/rokebyprimary,-42.898183,147.433188,-42.898183,147.433188,"Rokeby Primary School, Rokeby TAS 7019, Australia",ROKEBY,3,Google,
2013,40135,Lauderdale Primary School,LAUDERDALE,3 ACTON ROAD,7021,TAS,G,Primary, K-6,561,524,266,295,G,http://www.lauderdale.tased.edu.au/,-42.904644,147.478705,-42.90397,147.477487,"3 ACTON RD, LAUDERDALE, TAS 7021",LAUDERDALE,2,Sensis,
2013,40136,South Arm Primary School,SOUTH ARM,32 HARMONY LANE,7022,TAS,G,Primary, K-6,130,122.8,64,66,G,http://education.tas.edu.au/southarmprimary/Pages/Home.aspx,-43.026126,147.420158,-43.026583,147.420073,"32 HARMONY LA, SOUTH ARM, TAS 7022",SOUTH ARM,2,Sensis,
2013,40137,Richmond Primary School,RICHMOND,COMMERCIAL ROAD,7025,TAS,G,Primary, K-6,216,201.2,115,101,G,http://www.richmond.tased.edu.au/default.htm,-42.7458399571,147.440435693,-42.7458399571,147.440435693,"COMMERCIAL RD, RICHMOND, TAS 7025",RICHMOND,4,Sensis,
2013,40138,Campania District School,CAMPANIA,2 UNION STREET,7026,TAS,G,Combined, K-10,152,146.4,72,80,G,http://education.tas.edu.au/campaniadistricthigh/,-42.665443,147.424368,-42.665073,147.422999,"2-4 UNION ST, CAMPANIA, TAS 7026",CAMPANIA,2,Sensis,
2013,40139,Glen Huon Primary School,GLEN HUON,801 GLEN HUON ROAD,7109,TAS,G,Primary, K-6,130,124.4,55,75,G,http://education.tas.edu.au/glenhuonprimary/,-43.028221,146.961613,-43.027363,146.962256,"801 GLEN HUON RD, GLEN HUON, TAS 7109",GLEN HUON,2,Sensis,
2013,40140,Huonville Primary School,HUONVILLE,74 WILMOT ROAD,7109,TAS,G,Primary, K-6,464,439.2,222,242,G,https://education.tas.edu.au/huonvilleprimary/,-43.023695,147.046792,-43.024608,147.044949,"74-82 WILMOT RD, HUONVILLE, TAS 7109",HUONVILLE,2,Sensis,
2013,40141,Cygnet Primary School,CYGNET,21 LOUISA STREET,7112,TAS,G,Primary, K-6,235,221.8,114,121,G,http://education.tas.edu.au/cygnetprimary/Pages/Home.aspx,-43.158243,147.072145,-43.158614,147.071309,"21 LOUISA ST, CYGNET, TAS 7112",CYGNET,2,Sensis,
2013,40142,Franklin Primary School,FRANKLIN,NEW ROAD,7113,TAS,G,Primary, K-6,113,107.4,57,56,G,http://www.franklin.tased.edu.au/,-43.085532,147.011851,-43.085532,147.011851,"Franklin Primary School, 10 New Road, Franklin TAS 7113, Australia",FRANKLIN,3,Google,
2013,40143,Kingston Primary School,KINGSTON,CHURCH STREET,7050,TAS,G,Primary, K-6,413,389.8,201,212,G,http://www.kingstonprimary.tased.edu.au,-42.9774295,147.311034,-42.9774295,147.311034,"Kingston Primary School, Kingston TAS 7050, Australia",KINGSTON,3,Google,
2013,40144,Blackmans Bay Primary School,BLACKMANS BAY,177 ROSLYN AVENUE,7052,TAS,G,Primary, K-6,338,313,170,168,G,http://www.blackmansbay.tased.edu.au,-42.996356,147.320655,-42.997657,147.322215,"177 ROSLYN AV, BLACKMANS BAY, TAS 7052",BLACKMANS BAY,2,Sensis,
2013,40145,Margate Primary School,MARGATE,7 VAN MOREY ROAD,7054,TAS,G,Primary, K-6,450,430.4,229,221,G,http://www.schools.education.tas.gov.au/margateprimary/default.aspx,-43.028185,147.261331,-43.029164,147.262371,"7 VAN MOREY RD, MARGATE, TAS 7054",MARGATE,2,Sensis,
2013,40146,Snug Primary School,SNUG,CHANNEL HIGHWAY,7054,TAS,G,Primary, K-6,370,354.8,170,200,G,http://www.education.tas.gov.au/dept/contact/schoolsatoz/snug,-43.066326,147.252584,-43.066326,147.252584,"Snug Primary School, 2208 Channel Highway, Snug TAS 7054, Australia",SNUG,3,Google,
2013,40147,Bruny Island District School,BRUNY ISLAND,15 SCHOOL ROAD ALONNAH,7150,TAS,G,Primary, K-6,46,44.8,21,25,G,http://education.tas.edu.au/brunyislanddistrict/,-43.317673,147.247257,-43.317673,147.247232,"15 SCHOOL RD, ALONNAH, TAS 7150",ALONNAH,2,Sensis,
2013,40148,Cambridge Primary School,CAMBRIDGE,976 CAMBRIDGE ROAD,7170,TAS,G,Primary, K-6,329,310.1,149,180,G,http://education.tas.edu.au/cambridgeprimary/default.aspx,-42.83619,147.44178,-42.836715,147.441831,"976 CAMBRIDGE RD, CAMBRIDGE, TAS 7170",CAMBRIDGE,2,Sensis,
2013,40150,Evandale Primary School,EVANDALE,BARCLAY STREET,7212,TAS,G,Primary, K-6,175,169.8,94,81,G,http://education.tas.edu.au/evandaleprimary/Pages/Home.aspx,-41.5666798,147.2464353,-41.5666798,147.2464353,"Evandale Primary School, 5-8 Barclay Street, Evandale TAS 7212, Australia",EVANDALE,3,Google,
2013,40151,Avoca Primary School,AVOCA,30 ST PAUL'S STREET,7213,TAS,G,Primary, K-6,26,24.4,14,12,G,https://education.tas.edu.au/avocaprimary/Pages/Home.aspx,-41.782751,147.726367,-41.782141,147.726064,"26-30 ST PAULS ST, AVOCA, TAS 7213",AVOCA,2,Sensis,
2013,40153,Bicheno Primary School,BICHENO,JAMES STREET,7215,TAS,G,Primary, K-6,99,96.6,51,48,G,https://education.tas.edu.au/bichenoprimary/,-41.872288,148.305613,-41.872288,148.305613,"Bicheno Primary School, Bicheno TAS 7215, Australia",BICHENO,3,Google,
2013,40154,East Launceston Primary School,EAST LAUNCESTON,18 MARY STREET,7250,TAS,G,Primary, K-6,586,552.8,293,293,G,http://www.eastlaunceston.tased.edu.au/,-41.441605,147.152248,-41.442036,147.152645,"18 MARY ST, EAST LAUNCESTON, TAS 7250",EAST LAUNCESTON,2,Sensis,
2013,40155,Glen Dhu Primary School,SOUTH LAUNCESTON,270 WELLINGTON STREET,7249,TAS,G,Primary, K-6,305,287.8,138,167,G,http://education.tas.edu.au/glendhuprimary/Pages/Home.aspx,-41.455942,147.144014,-41.454851,147.145257,"270 WELLINGTON ST, SOUTH LAUNCESTON, TAS 7249",SOUTH LAUNCESTON,2,Sensis,
2013,40156,Norwood Primary School,NORWOOD,NORWOOD AVENUE,7250,TAS,G,Primary, K-6,470,440.8,226,244,G,https://education.tas.edu.au/norwoodprimary/,-41.462083,147.174248,-41.462083,147.174248,"103 NORWOOD AVENUE, NORWOOD, TAS 7250",NORWOOD,7,Manual,
2013,40157,Punchbowl Primary School,LAUNCESTON,146 PUNCHBOWL ROAD,7249,TAS,G,Primary, K-6,302,285,157,145,G,http://education.tas.edu.au/punchbowlprimary/,-41.452511,147.165332,-41.452297,147.164232,"146 PUNCHBOWL RD, NEWSTEAD, TAS 7250",NEWSTEAD,2,Sensis,
2013,40158,Riverside Primary School,RIVERSIDE,CLEGHORN AVENUE,7250,TAS,G,Primary, K-6,680,647.6,332,348,G,http://www.schools.education.tas.gov.au/riversideprimary/default.aspx,-41.4113717,147.1003929,-41.4113717,147.1003929,"Riverside Primary School, 7-11 Cleghorn Avenue, Riverside TAS 7250, Australia",RIVERSIDE,3,Google,
2013,40159,St Leonards Primary School,ST LEONARDS,330 ST LEONARDS ROAD,7250,TAS,G,Primary, K-6,241,225,127,114,G,http://www.education.tas.gov.au/dept/contact/schoolsatoz/stleonards,-41.459724,147.200309,-41.459208,147.201289,"330-342 ST LEONARDS RD, ST LEONARDS, TAS 7250",ST LEONARDS,2,Sensis,
2013,40160,Summerdale Primary School,SUMMERHILL,82 - 84 STANLEY STREET,7250,TAS,G,Primary, K-6,539,517.8,280,259,G,http://education.tas.edu.au/summerdaleprimary/Pages/Home.aspx,-41.468385,147.130224,-41.467887,147.130616,"82-84 STANLEY ST, SUMMERHILL, TAS 7250",SUMMERHILL,2,Sensis,
2013,40161,Trevallyn Primary School,LAUNCESTON,55 GORGE ROAD,7250,TAS,G,Primary, K-6,456,431.9,222,234,G,http://education.tas.edu.au/trevallynprimary,-41.438111,147.114601,-41.437373,147.114329,"55 GORGE RD, TREVALLYN, TAS 7250",TREVALLYN,2,Sensis,
2013,40162,Waverley Primary School,WAVERLEY,NAROO STREET,7250,TAS,G,Primary, K-6,154,142,78,76,G,http://www.waverley.tased.edu.au/,-41.4334619,147.190087,-41.4334619,147.190087,"Waverley Primary School, 6 Naroo Street, Waverley TAS 7250, Australia",WAVERLEY,3,Google,
2013,40163,West Launceston Primary School,WEST LAUNCESTON,24-38 BASIN ROAD,7250,TAS,G,Primary, K-6,340,319.2,151,189,G,https://education.tas.edu.au/westlauncestonprimary/Pages/Home.aspx,-41.449116,147.128661,-41.450153,147.128379,"24-38 BASIN RD, WEST LAUNCESTON, TAS 7250",WEST LAUNCESTON,2,Sensis,
2013,40164,Youngtown Primary School,YOUNGTOWN,VICTORIA STREET,7249,TAS,G,Primary, K-6,338,316.2,164,174,G,http://www.youngtownprimary.tas.edu.au/,-41.4819462,147.1647399,-41.4819462,147.1647399,"Youngtown Primary School, Youngtown TAS 7249, Australia",YOUNGTOWN,3,Google,
2013,40165,Port Dalrymple School,GEORGE TOWN,AGNES STREET,7253,TAS,G,Combined, K-12,499,485,252,247,G,http://education.tas.edu.au/portdalrymple/Pages/Home.aspx,-41.1013484,146.8310065,-41.1013484,146.8310065,"AGNES ST, GEORGE TOWN, TAS 7253",GEORGE TOWN,4,Sensis,
2013,40166,South George Town Primary School,GEORGE TOWN,FRANKLIN STREET,7253,TAS,G,Primary, K-6,266,250.4,129,137,G,http://education.tas.edu.au/southgeorgetownprimary/Pages/Home.aspx,-41.10023,146.830723,-41.10023,146.830723,"School Shop, George Town TAS 7253, Australia",GEORGE TOWN,3,Google,
2013,40167,Bridport Primary School,BRIDPORT,10 SOUTH STREET,7262,TAS,G,Primary, K-6,146,134,67,79,G,http://education.tas.edu.au/bridportprimary/Pages/Home.aspx,-41.001342,147.389269,-41.00157,147.389946,"10 SOUTH ST, BRIDPORT, TAS 7262",BRIDPORT,2,Sensis,
2013,40168,Ringarooma Primary School,RINGAROOMA,1 FRY STREET,7263,TAS,G,Primary, K-6,85,80.2,38,47,G,https://education.tas.edu.au/ringaroomaprimary/default.aspx,-41.242274,147.733369,-41.243036,147.733261,"1 FRY ST, RINGAROOMA, TAS 7263",RINGAROOMA,2,Sensis,
2013,40169,Scottsdale Primary School,SCOTTSDALE,41 MARY STREET,7260,TAS,G,Primary, K-6,356,335.6,175,181,G,https://education.tas.edu.au/scottsdaleprimary,-41.160713,147.507149,-41.161569,147.507174,"41 MARY ST, SCOTTSDALE, TAS 7260",SCOTTSDALE,2,Sensis,
2013,40170,Hagley Farm Primary School,HAGLEY,MEANDER VALLEY ROAD,7292,TAS,G,Primary, K-6,426,400,210,216,G,http://education.tas.edu.au/hagleyfarmprimary/Pages/Home.aspx,-41.5261402621,146.892208466,-41.5261402621,146.892208466,"MEANDER VALLEY RD, HAGLEY, TAS 7292",HAGLEY,4,Sensis,
2013,40171,Orford Primary School,ORFORD,35 CHARLES STREET,7190,TAS,G,Primary, K-6,86,80.8,38,48,G,http://www.orford.tased.edu.au,-42.563502,147.87386,-42.563732,147.87302,"35 CHARLES ST, ORFORD, TAS 7190",ORFORD,2,Sensis,
2013,40172,Swansea Primary School,SWANSEA,25 FRANKLIN STREET,7190,TAS,G,Primary, K-6,66,63.6,38,28,G,http://education.tas.edu.au/swanseaprimary/,-42.122369,148.073195,-42.122552,148.073084,"25 FRANKLIN ST, SWANSEA, TAS 7190",SWANSEA,2,Sensis,
2013,40173,Bracknell Primary School,BRACKNELL,53 JANE STREET,7302,TAS,G,Primary, K-6,74,70.8,37,37,G,http://www.schools.education.tas.gov.au/bracknellprimary/default.aspx,-41.652434,146.933626,-41.651412,146.933793,"53 JANE ST, BRACKNELL, TAS 7302",BRACKNELL,2,Sensis,
2013,40174,Perth Primary School,PERTH,181 FAIRTLOUGH STREET,7300,TAS,G,Primary, K-6,271,256.2,153,118,G,http://www.perth.tased.edu.au,-41.573246,147.174476,-41.572855,147.172825,"181 FAIRTLOUGH ST, PERTH, TAS 7300",PERTH,2,Sensis,
2013,40175,Longford Primary School,LONGFORD,CNR CATHERINE & WILLIAM STREETS,7301,TAS,G,Primary, K-6,242,229.2,123,119,G,http://education.tas.edu.au/longfordprimary/Pages/Home.aspx,-41.595701,147.118747,-41.595701,147.118747,"Longford Primary School, 17 William Street, Longford TAS 7301, Australia",LONGFORD,3,Google,
2013,40176,Westbury Primary School,WESTBURY,TAYLOR STREET,7303,TAS,G,Primary, K-6,135,128.6,67,68,G,https://education.tas.edu.au/westburyprimary/SitePages/Home.aspx,-41.5317844,146.8380556,-41.5317844,146.8380556,"Westbury Primary School, Taylor Street, Westbury TAS 7303, Australia",WESTBURY,3,Google,
2013,40177,Deloraine Primary School,DELORAINE,EAST BARRACK STREET,7304,TAS,G,Primary, K-6,313,297.4,147,166,G,http://www.deloraineprimary.tased.edu.au,-41.5320973696,146.664330763,-41.5320973696,146.664330763,"EAST BARRACK ST, DELORAINE, TAS 7304",DELORAINE,4,Sensis,
2013,40178,Meander Primary School,MEANDER,137 MAIN ROAD,7304,TAS,G,Primary, K-6,48,45.6,22,26,G,http://www.education.tas.gov.au/dept/contact/schoolsatoz/meander,-41.65314,146.611595,-41.65314,146.611595,"137 MAIN RD, MEANDER, TAS 7304",MEANDER,2,Sensis,
2013,40179,Mole Creek Primary School,MOLE CREEK,CAVESIDE ROAD,7304,TAS,G,Primary, K-6,60,58,25,35,G,http://www.molecreek.tased.edu.au/,-41.5772754,146.4032008,-41.5772754,146.4032008,"CAVESIDE RD, MOLE CREEK, TAS 7304",MOLE CREEK,4,Sensis,
2013,40180,Latrobe Primary School,LATROBE,LEWIS STREET,7307,TAS,G,Primary, K-6,325,307.8,160,165,G,http://education.tas.edu.au/latrobeprimary,-41.239619,146.416014,-41.239619,146.416014,"Latrobe Primary School, Latrobe TAS 7307, Australia",LATROBE,3,Google,
2013,40182,Sheffield School,SHEFFIELD,12 HENRY STREET,7306,TAS,G,Combined, K-12,460,440.2,225,235,G,http://education.tas.edu.au/sheffield/Pages/Home.aspx,-41.382321,146.328556,-41.381945,146.328149,"12 HENRY ST, SHEFFIELD, TAS 7306",SHEFFIELD,2,Sensis,
2013,40183,Latrobe High School,LATROBE,PERCIVAL STREET,7307,TAS,G,Secondary, 7-10,449,448.1,212,237,G,https://education.tas.edu.au/latrobehigh,-41.236606,146.4226699,-41.236606,146.4226699,"Percival Street, (Latrobe High School-LHS), Latrobe TAS 7307, Australia",LATROBE,3,Google,
2013,40185,Sassafras Primary School,SASSAFRAS,50 SCHOOL ROAD,7307,TAS,G,Primary, K-6,58,52.8,32,26,G,https://education.tas.edu.au/sassafrasprimary/Pages/default.aspx,-41.287131,146.503425,-41.287131,146.50345,"50 SCHOOL RD, SASSAFRAS, TAS 7307",SASSAFRAS,2,Sensis,
2013,40187,Devonport Primary School,DEVONPORT,STEWART STREET,7310,TAS,G,Primary, K-6,312,293.2,158,154,G,http://education.tas.edu.au/devonportprimary/Pages/Home.aspx,-41.180258,146.357325,-41.180258,146.357325,"Devonport Primary School, Devonport TAS 7310, Australia",DEVONPORT,3,Google,
